FOLIO,INGRESO,SEM. INSCRITOS,CARRERA,ESTADO PREPA,PROM. PREPA,PROM. ITAM,REPRO.,BAJAS
8197,201203,8,ACT,EME,09.59,08.68,0,0
8198,201203,13,ADM,D.F,08.03,07.62,6,5
8199,201203,15,ACT,D.F,09.17,07.62,9,4
8200,201203,15,ACT,D.F,07.90,07.55,8,2
8201,201203,13,ECO,D.F,08.69,08.00,10,2
8202,201301,10,ECO,D.F,08.54,08.52,0,1
8203,201203,13,EDF,D.F,08.59,07.76,4,3
8204,201203,15,ECO,MOR,08.40,07.44,16,8
8205,201203,11,ACT,D.F,08.55,07.85,2,3
8206,201203,10,ECO,D.F,09.57,09.30,0,2
8207,201203,10,ECO,EME,7.93,08.26,1,2
8208,201203,11,ECO,VER,09.80,07.96,2,1
8209,201203,11,M.A,D.F,08.30,07.91,7,10
8210,201203,13,ECO,CHS,08.70,07.74,5,6
8211,201203,11,CEF,PUE,09.20,08.26,1,1
8212,201203,12,CPL,N.L,09.10,07.66,5,5
8213,201203,11,ECO,PUE,08.67,08.04,4,4
8214,201203,11,EDF,VER,09.60,08.77,1,2
8215,201203,13,M.A,MOR,07.09,07.27,12,6
8216,201203,12,DER,QRO,08.20,08.13,1,1
8217,201201,12,ADF,EME,09.83,07.88,2,1
8218,201301,9,ECO,D.F,08.50,07.98,1,1
8219,201301,9,M.A,D.F,08.30,08.09,4,4
8220,201203,9,NEG,D.F,08.71,07.53,1,1
8221,201201,12,ACT,ZAC,08.96,07.81,8,10
8222,201201,10,ECO,EME,08.92,07.48,4,1
8223,201203,10,ECO,D.F,09.05,08.26,2,2
8224,201203,12,CII,D.F,08.93,07.66,2,1
8225,201203,14,ACF,EME,09.48,08.10,6,9
8226,201203,10,ECO,SIN,09.45,08.39,1,0
8227,201203,9,ECO,D.F,08.90,09.24,0,0
8228,201203,11,ACF,D.F,8.93,08.01,1,0
8229,201203,11,ECO,ZZZ,09.23,07.85,8,0
8230,201203,10,ADM,D.F,08.81,07.83,4,3
8231,201203,10,ADM,D.F,08.60,08.28,1,1
8232,201203,10,DFI,MIC,09.47,08.13,3,3
8233,201203,9,ECO,,09.31,08.63,0,3
8234,201203,11,CEF,B.C,08.60,07.17,3,1
8235,201301,11,DER,D.F,08.81,08.56,0,1
8236,201203,12,CDF,D.F,08.91,08.36,1,1
8237,201203,9,ACT,D.F,09.70,08.62,1,2
8238,201203,12,DER,EME,09.41,08.50,2,5
8239,201203,14,ACD,EME,08.76,07.35,14,4
8240,201203,10,ECO,D.F,09.80,08.28,1,0
8241,201203,12,DER,PUE,09.33,08.29,1,5
8242,201203,12,DPL,D.F,09.37,08.85,1,0
8243,201301,10,DER,D.F,08.97,08.89,4,2
8244,201203,8,ACT,D.F,09.55,08.72,0,0
8245,201203,10,DER,PUE,09.00,09.26,0,1
8246,201203,8,ACT,D.F,09.55,09.64,0,0
8247,201303,9,ACT,D.F,08.55,08.13,1,0
8248,201203,10,DER,D.F,09.49,08.74,1,0
8249,201203,9,DER,D.F,08.66,09.20,0,0
8250,201203,12,CPL,EME,08.40,08.57,4,5
8251,201203,10,ECO,SIN,09.40,08.15,2,0
8252,201203,12,CPL,D.F,07.76,08.21,4,2
8253,201203,9,ACT,D.F,08.73,07.98,0,1
8254,201203,10,DER,DGO,09.35,08.81,1,2
8255,201203,13,ADM,EME,08.77,08.23,7,5
8256,201203,12,R.I,D.F,09.70,07.83,6,6
8257,201301,10,CEF,SON,08.72,08.09,0,5
8258,201203,9,M.A,D.F,09.41,08.51,1,2
8259,201203,13,ADM,SON,08.87,08.00,11,3
8260,201203,9,ACT,EME,09.28,08.00,0,3
8261,201203,11,ACT,D.F,08.54,08.00,2,2
8262,201203,11,ECO,SIN,10.00,08.50,0,6
8263,201203,13,CPL,B.C,08.70,07.39,8,5
8264,201203,13,ECO,SON,08.70,08.00,5,6
8265,201301,13,EMA,D.F,09.54,09.25,0,3
8266,201203,11,DER,D.F,07.87,07.91,7,1
8267,201203,13,CPL,EME,08.70,08.33,5,3
8268,201203,10,ECO,D.F,08.93,08.57,2,1
8269,201203,9,ECO,D.F,09.59,09.09,0,0
8270,201203,12,IND,D.F,08.72,07.85,7,3
8271,201203,13,ACT,D.F,09.03,07.62,11,3
8272,201203,9,ACT,D.F,08.70,08.47,1,1
8273,201203,12,CPL,D.F,08.40,07.28,3,4
8274,201203,9,ACT,EME,08.32,08.45,0,0
8275,201203,11,DFI,D.F,09.20,07.46,7,2
8276,201203,9,ACT,EME,08.40,08.74,2,2
8277,201203,10,ECO,EME,08.95,08.20,2,2
8278,201203,11,ECO,PUE,08.90,08.28,1,0
8279,201203,11,DFI,D.F,09.77,08.72,1,2
8280,201203,10,COM,D.F,09.86,08.83,0,4
8281,201203,9,M.A,EME,09.62,09.49,0,0
8282,201203,12,ADM,D.F,09.60,08.02,8,0
8283,201203,15,CPL,GTO,08.78,07.93,12,16
8284,201203,9,NEG,EME,09.70,08.72,0,2
8285,201203,13,ACT,TAB,08.87,07.17,9,5
8286,201301,10,ECO,ZZZ,08.90,09.02,0,0
8287,201203,9,ADM,D.F,09.03,08.27,2,0
8288,201203,11,ECO,EME,08.12,08.26,2,7
8289,201203,12,COM,D.F,09.59,08.53,3,4
8290,201203,13,DER,EME,08.30,08.33,5,2
8291,201203,10,DFI,N.L,08.90,08.57,0,1
8292,201203,14,COM,D.F,9.17,08.17,3,9
8293,201203,8,R.I,D.F,10.00,09.72,0,2
8294,201203,15,ECO,QRO,09.10,07.54,6,5
8295,201203,11,DER,CHS,08.60,08.30,6,2
8296,201203,10,NEG,COA,09.50,08.70,0,3
8297,201203,13,ADM,JAL,08.34,07.44,10,10
8298,201203,11,DER,PUE,09.31,08.56,2,1
8299,201203,9,DER,BCS,10.00,09.26,0,0
8300,201203,11,DER,JAL,09.35,08.65,0,6
8301,201301,9,R.I,PUE,09.85,09.79,0,0
8302,201203,11,RPL,D.F,09.10,08.02,4,1
8303,201203,10,ACT,VER,08.38,07.53,3,2
8304,201203,9,M.A,EME,09.52,08.47,2,2
8305,201203,13,ERI,QRO,08.69,07.55,10,5
8306,201203,15,ECO,PUE,08.20,07.80,12,10
8307,201203,13,ACT,QRO,09.20,07.98,7,7
8308,201203,11,CPL,D.F,08.23,08.19,3,2
8309,201203,12,EDF,QRO,09.10,08.45,0,4
8310,201203,13,R.I,HGO,09.62,07.98,6,5
8311,201203,14,TEL,D.F,08.09,07.32,12,11
8312,201203,10,ACT,D.F,08.52,07.28,6,3
8313,201203,10,DFI,GTO,08.30,07.91,2,1
8314,201203,10,M.A,D.F,08.10,07.47,9,1
8315,201203,12,M.A,D.F,09.17,08.19,10,14
8316,201203,12,COM,D.F,08.70,08.60,1,5
8317,201203,11,ACT,D.F,08.70,08.04,7,2
8318,201203,14,ACF,EME,09.21,08.05,5,6
8319,201203,10,M.A,D.F,09.81,08.69,1,5
8320,201203,10,ECO,D.F,08.68,07.76,1,4
8321,201203,11,ADM,D.F,07.72,07.74,4,4
8322,201203,12,DER,MIC,08.93,08.00,9,3
8323,201203,10,ECO,D.F,08.53,07.96,4,0
8324,201203,10,ECO,D.F,09.37,08.15,3,0
8325,201203,9,R.I,D.F,09.35,08.91,1,2
8326,201203,9,ECO,D.F,09.00,08.85,0,1
8327,201203,11,ACM,D.F,09.66,09.14,0,0
8328,201203,12,ADM,GTO,08.10,07.55,4,4
8329,201203,13,DER,D.F,07.66,07.62,10,5
8330,201203,11,ECO,D.F,08.73,07.78,7,0
8331,201203,10,ADF,D.F,09.22,07.80,3,1
8332,201203,10,ECO,D.F,09.23,08.28,1,3
8333,201301,10,R.I,D.F,09.38,09.32,0,2
8334,201203,9,ADM,D.F,08.23,07.96,0,1
8335,201203,13,IND,D.F,08.48,08.04,7,6
8336,201203,10,ECO,B.C,09.10,08.43,1,0
8337,201203,10,ADM,MOR,09.15,08.02,1,3
8338,201203,12,EDF,MOR,09.58,08.90,0,2
8339,201203,13,CEF,D.F,09.76,08.02,2,6
8340,201203,12,ADM,D.F,09.87,08.15,6,4
8341,201203,15,ECO,EME,07.95,06.96,14,6
8342,201203,9,ACT,D.F,09.59,08.06,4,1
8343,201203,15,DER,D.F,08.66,08.39,9,8
8344,201203,14,CEF,D.F,08.05,07.57,14,6
8345,201203,10,ADM,D.F,08.03,07.88,6,0
8346,201203,12,DER,D.F,09.77,08.98,3,2
8347,201203,12,ECO,D.F,08.11,08.00,8,4
8348,201203,10,R.I,EME,08.80,07.98,2,3
8349,201203,11,R.I,D.F,08.70,08.13,5,6
8350,201203,9,ECO,D.F,08.38,08.37,4,1
8351,201301,9,CEF,D.F,08.70,07.89,4,1
8352,201203,10,ECO,JAL,09.90,09.46,1,5
8353,201203,12,ADM,D.F,08.37,07.67,5,3
8354,201203,10,COM,D.F,08.86,08.30,3,6
8355,201203,10,CPL,D.F,08.50,08.37,4,5
8356,201203,15,ACD,D.F,07.38,07.23,16,7
8357,201203,13,DER,QRO,08.80,07.91,8,2
8358,201203,11,EPL,D.F,08.79,09.02,0,0
8359,201203,12,ADM,D.F,08.53,07.79,9,4
8360,201301,9,COM,D.F,08.62,08.21,2,1
8361,201203,10,TCM,COA,09.91,09.72,0,2
8362,201203,10,ACT,COA,08.89,07.60,4,0
8363,201203,11,ECO,EME,07.93,07.35,5,5
8364,201301,12,DFI,N.L,08.99,07.77,4,8
8365,201203,10,DFI,COA,08.40,08.34,0,1
8366,201203,15,ECO,N.L,07.62,07.30,14,11
8367,201203,11,DFI,HGO,09.36,08.17,5,2
8368,201203,10,CPL,HGO,08.61,08.13,3,3
8369,201203,12,EPL,CHS,09.42,08.80,3,2
8370,201203,12,ADM,JAL,08.45,07.60,4,4
8371,201203,13,EPL,MOR,09.80,08.84,1,4
8372,201203,11,ECO,TAM,09.90,08.24,2,6
8373,201203,10,CPL,CHI,08.83,07.79,2,1
8374,201203,10,R.I,VER,09.40,08.23,3,1
8375,201401,10,ECO,D.F,09.00,08.00,4,1
8376,201203,10,AII,D.F,09.49,08.94,0,2
8377,201203,9,ECO,EME,09.38,09.07,0,0
8378,201203,15,CEF,TAM,08.32,07.51,8,15
8379,201203,10,DER,EME,08.90,09.02,0,2
8380,201203,11,NEG,D.F,08.21,07.79,6,6
8381,201203,11,R.I,TAB,09.32,08.85,0,4
8382,201203,12,ACT,D.F,09.70,07.60,3,5
8383,201203,11,NEG,D.F,08.87,07.45,3,2
8384,201203,11,ACF,OAX,09.20,08.11,0,3
8385,201203,9,M.A,D.F,09.37,08.49,1,2
8386,201301,10,ECO,D.F,09.07,08.54,1,1
8387,201203,12,EMA,D.F,09.70,09.09,0,1
8388,201203,9,ACT,D.F,09.42,09.36,0,0
8389,201301,10,ECO,D.F,09.40,08.72,0,2
8390,201203,10,ECO,D.F,09.64,08.48,0,0
8391,201203,10,DFI,D.F,08.27,08.38,1,1
8392,201301,13,ADM,D.F,08.45,07.79,10,5
8393,201203,10,DFI,D.F,09.13,08.43,0,2
8394,201203,10,CEF,D.F,07.95,07.81,2,4
8395,201203,11,ECO,TAM,09.11,07.89,2,1
8396,201203,9,ACD,PUE,09.64,08.59,1,1
8397,201203,10,DER,VER,10.00,08.39,0,1
8398,201203,9,ADM,D.F,09.93,08.79,0,3
8399,201303,10,DFI,OAX,08.40,07.77,5,1
8400,201203,15,MCT,D.F,09.00,08.77,6,11
8401,201203,12,ADM,OAX,08.70,08.44,1,4
8402,201203,15,DER,OAX,08.90,07.62,11,8
8403,201203,11,ADM,JAL,08.67,07.55,4,4
8404,201303,10,ACT,OAX,08.10,07.91,1,3
8405,201301,9,ADM,D.F,09.00,08.91,0,1
8406,201203,11,ECO,OAX,07.50,07.61,1,1
8407,201203,11,ADM,SIN,09.40,07.74,5,1
8408,201203,11,ECO,SIN,10.00,08.87,1,3
8409,201203,12,ADM,D.F,09.20,07.62,9,3
8410,201203,11,ECO,D.F,07.76,08.15,2,4
8411,201203,11,DFI,D.F,09.48,08.04,1,3
8412,201301,11,CPL,D.F,08.60,08.61,3,3
8413,201203,11,DFI,D.F,08.80,07.62,5,4
8414,201203,7,M.A,D.F,08.62,09.18,0,1
8415,201203,13,EDE,CHS,09.23,08.50,0,3
8416,201203,12,CEF,CHS,08.10,07.94,3,0
8417,201203,11,DER,EME,08.86,08.91,0,3
8418,201203,14,ECO,D.F,07.33,07.41,7,4
8419,201203,10,ACD,D.F,09.97,09.10,0,0
8420,201203,11,ADM,D.F,09.60,08.96,2,1
8421,201203,10,ECO,D.F,09.16,09.22,0,0
8422,201203,11,EDF,PUE,09.10,09.03,0,0
8423,201203,10,ECO,JAL,08.46,08.00,2,1
8424,201203,14,ECO,PUE,08.38,07.43,7,5
8425,201203,11,ECO,JAL,08.67,07.74,5,4
8426,201203,9,ECO,CAM,09.00,08.30,3,1
8427,201203,11,M.A,PUE,08.10,07.80,5,4
8428,201303,10,NEG,CAM,09.41,08.77,2,0
8429,201303,10,NEG,D.F,09.70,08.43,0,0
8430,201203,11,ECO,D.F,08.89,07.91,8,1
8431,201203,9,DFI,D.F,09.40,08.36,1,0
8432,201203,11,R.I,QRO,09.60,08.51,2,4
8433,201303,11,ECO,OAX,08.90,07.43,7,5
8434,201203,12,DFI,JAL,08.75,07.57,5,3
8435,201203,9,ACT,D.F,08.38,09.11,0,0
8436,201203,9,DFI,AGS,09.80,08.30,0,0
8437,201203,14,ACT,GRO,09.70,07.89,12,11
8438,201203,11,ACT,VER,10.00,08.30,8,3
8439,201203,15,EDF,D.F,09.48,07.81,9,1
8440,201203,11,ECO,D.F,09.60,08.13,3,5
8441,201203,12,ACT,D.F,08.15,07.34,4,8
8442,201203,11,DER,EME,08.80,08.15,5,5
8443,201203,11,ECO,D.F,09.22,08.09,3,3
8444,201203,9,ECO,D.F,08.17,09.00,0,2
8445,201301,14,ADM,D.F,07.00,07.28,13,7
8446,201301,14,DER,SLP,07.83,07.87,4,8
8447,201203,9,ADM,D.F,09.22,08.89,0,0
8448,201301,12,DER,D.F,08.20,08.43,5,5
8449,201203,10,DFI,D.F,07.97,07.77,3,2
8450,201203,15,ACT,EME,07.70,07.09,14,8
8451,201301,11,ACM,D.F,09.18,08.80,1,0
8452,201301,9,R.I,D.F,08.80,08.23,0,1
8453,201203,10,ECO,ZZZ,09.82,09.72,0,1
8454,201203,9,ACT,EME,08.59,07.74,1,1
8455,201203,13,ADF,D.F,08.80,07.36,12,3
8456,201203,11,DER,EME,08.47,08.09,7,2
8457,201203,11,CEF,D.F,08.71,07.60,5,4
8458,201203,12,R.I,MIC,09.70,08.39,3,4
8459,201203,11,CDF,EME,08.96,08.51,0,3
8460,201301,10,ECO,D.F,08.60,08.02,2,0
8461,201203,9,ECO,D.F,09.28,09.17,0,0
8462,201203,12,IND,EME,08.70,08.11,3,3
8463,201203,10,ECO,D.F,08.30,07.85,2,1
8464,201203,11,ECO,EME,09.93,08.41,2,3
8465,201203,11,DER,GTO,08.91,08.44,1,5
8466,201203,9,CPL,QRO,09.60,08.67,2,2
8467,201303,11,ECO,MOR,09.10,07.49,5,6
8468,201203,14,CPL,DGO,09.01,07.71,16,5
8469,201203,13,ACT,PUE,09.60,07.68,8,5
8470,201303,9,R.I,PUE,08.90,08.34,0,0
8471,201203,9,ACT,N.L,09.31,08.11,0,1
8472,201203,9,ACT,PUE,09.30,08.66,0,1
8473,201203,12,CEF,EME,08.60,07.60,2,2
8474,201203,10,M.A,QRO,09.50,08.76,1,10
8475,201203,13,ACT,PUE,09.80,07.66,7,6
8476,201303,12,CPL,OAX,9.8,07.84,9,12
8477,201203,13,M.A,EME,08.93,07.23,11,3
8478,201203,13,IND,D.F,07.55,07.85,9,4
8479,201203,10,ECO,D.F,08.19,07.59,7,3
8480,201203,11,ECO,TAM,08.90,07.85,8,3
8481,201203,10,ECO,D.F,09.23,08.52,2,0
8482,201203,9,ACT,EME,08.30,07.72,5,4
8483,201203,10,ECO,D.F,07.83,08.09,3,2
8484,201203,10,ECO,D.F,08.14,07.65,6,2
8485,201203,11,DFI,D.F,08.24,07.70,6,1
8486,201301,12,IND,D.F,08.73,07.74,12,2
8487,201203,11,DER,ZZZ,09.04,07.78,6,2
8488,201303,10,NEG,MIC,08.75,07.62,1,3
8489,201203,15,ACT,D.F,07.30,07.94,4,3
8490,201203,10,ECO,PUE,09.55,08.65,1,0
8491,201203,11,DER,PUE,09.24,08.35,3,2
8492,201203,13,DFI,D.F,08.90,07.83,7,6
8493,201203,10,COM,D.F,09.93,08.79,1,2
8494,201203,9,ACT,D.F,08.69,09.26,0,0
8495,201203,11,RPL,D.F,09.00,09.01,1,2
8496,201203,12,ICI,ZZZ,09.71,08.29,2,7
8497,201203,13,R.I,DGO,09.18,07.87,9,6
8498,201203,9,ECO,EME,08.43,08.67,1,1
8499,201203,11,R.I,D.F,09.07,08.23,2,7
8500,201203,12,EMA,D.F,09.03,08.88,0,3
8501,201203,12,IND,D.F,08.66,08.20,2,5
8502,201203,10,ACT,D.F,08.28,07.36,1,0
8503,201203,12,ACF,D.F,08.30,08.07,4,4
8504,201203,10,NEG,D.F,08.56,08.28,4,4
8505,201203,12,DER,D.F,10.00,08.20,1,5
8506,201203,10,ADM,D.F,08.46,07.91,5,2
8507,201301,9,NEG,D.F,08.76,08.47,0,0
8508,201301,13,EPL,EME,09.63,08.70,3,2
8509,201203,14,R.I,MOR,09.60,07.85,4,7
8510,201203,15,M.A,GTO,08.20,07.62,5,12
8511,201203,11,DFI,D.F,08.13,07.57,2,1
8512,201203,10,DFI,D.F,09.10,08.94,1,0
8513,201203,11,ACT,D.F,07.72,07.85,5,3
8514,201203,12,ICM,D.F,09.55,09.23,0,4
8515,201203,10,DFI,D.F,07.52,07.87,4,1
8516,201203,12,EMA,D.F,08.93,08.72,2,5
8517,201203,9,DFI,D.F,08.28,08.06,2,2
8518,201203,10,CPL,SIN,09.51,08.52,5,1
8519,201203,14,EDE,SLP,09.16,08.89,0,0
8520,201203,10,ACT,EME,09.30,08.04,3,4
8521,201203,9,R.I,HGO,08.94,08.64,0,0
8522,201203,9,COM,ZZZ,09.07,08.68,0,3
8523,201203,11,ECO,TAM,09.88,08.20,1,1
8524,201203,14,ACT,D.F,08.60,07.57,8,4
8525,201203,10,R.I,EME,08.30,07.62,3,3
8526,201203,11,ECO,D.F,08.40,07.57,4,4
8527,201203,11,ECO,JAL,09.26,08.07,4,5
8528,201203,15,DER,PUE,08.70,07.77,10,6
8529,201203,9,ECO,TAM,09.30,08.54,2,2
8530,201203,14,CPL,VER,08.50,07.58,12,16
8531,201203,14,R.I,MOR,08.63,07.52,11,1
8532,201203,10,ADM,D.F,08.70,08.06,5,1
8533,201203,11,ECO,D.F,09.92,09.65,0,4
8534,201203,12,ADM,EME,08.50,07.40,11,1
8535,201203,12,M.A,QRO,09.21,08.13,3,14
8536,201203,11,ECO,D.F,08.70,08.57,3,1
8537,201203,15,AIC,D.F,08.71,07.43,13,8
8538,201301,9,DFI,D.F,08.73,08.55,0,0
8539,201203,13,ACT,D.F,09.52,07.66,8,6
8540,201203,12,ACP,D.F,09.10,07.39,9,2
8541,201203,9,DER,D.F,09.80,09.00,0,2
8542,201203,11,CPL,D.F,09.13,08.73,2,4
8543,201301,8,CEF,D.F,08.60,08.62,0,0
8544,201203,11,ADM,D.F,08.55,07.66,4,3
8545,201203,12,RPL,COA,09.16,08.34,0,0
8546,201203,13,ACT,EME,07.33,07.74,9,9
8547,201203,10,DER,D.F,09.65,09.30,1,2
8548,201203,10,ECO,D.F,09.27,08.98,0,2
8549,201203,14,ECO,D.F,08.07,07.54,11,6
8550,201203,14,ACT,D.F,07.59,07.21,14,4
8551,201203,11,ECO,D.F,09.70,08.71,2,9
8552,201203,11,ACT,D.F,07.77,07.53,6,2
8553,201301,11,ECO,D.F,08.53,07.74,7,3
8554,201203,10,R.I,D.F,09.30,08.68,2,2
8555,201203,11,CEF,DGO,09.55,08.57,0,3
8556,201203,12,EPL,QRO,09.21,08.60,2,2
8557,201203,12,R.I,D.F,07.63,08.62,5,3
8558,201301,12,R.I,D.F,08.50,08.20,7,5
8559,201503,9,ECO,JAL,7.9,07.89,3,2
8560,201203,10,R.I,D.F,09.03,08.02,2,0
8561,201203,10,ADM,CHI,09.00,07.81,6,1
8562,201203,10,CEF,QUI,09.70,08.74,0,0
8563,201203,13,DER,QRO,08.40,08.33,2,6
8564,201203,10,ADM,PUE,09.10,08.34,3,0
8565,201301,9,NEG,VER,09.90,09.00,0,4
8566,201203,11,ECO,EME,08.91,08.04,2,0
8567,201203,12,ECO,D.F,08.40,07.93,10,4
8568,201203,9,DER,EME,08.85,09.06,0,0
8569,201301,10,R.I,D.F,08.21,08.32,2,3
8570,201303,9,R.I,EME,09.43,08.83,1,0
8571,201203,13,M.A,EME,09.03,07.83,4,3
8572,201203,11,MCT,D.F,08.28,07.96,7,4
8573,201203,11,IND,D.F,08.77,08.09,2,5
8574,201203,13,EPL,EME,08.89,08.19,8,6
8575,201203,8,ACT,D.F,09.45,08.11,1,2
8576,201203,9,DER,D.F,09.93,09.54,0,1
8577,201203,15,R.I,D.F,08.00,07.84,12,7
8578,201203,14,CPL,SON,08.80,07.80,9,5
8579,201203,12,EPL,D.F,09.32,08.19,6,1
8580,201203,15,ADM,TAB,09.45,08.20,9,9
8581,201203,10,NEG,D.F,08.86,07.89,4,2
8582,201203,10,NEG,ZZZ,09.80,07.98,4,4
8583,201203,9,ADM,TAB,09.23,07.60,3,1
8584,201203,9,DER,YUC,09.18,09.00,0,0
8585,201303,9,ACT,PUE,9.40,08.09,4,2
8586,201301,11,EPL,COA,09.43,09.28,0,0
8587,201203,12,CPL,D.F,09.20,08.23,7,4
8588,201303,11,RPL,D.F,9.5,08.66,0,2
8589,201203,11,ECO,D.F,08.32,07.67,3,0
8590,201203,11,ACT,,08.67,07.89,7,2
8591,201203,12,ADM,GTO,07.10,08.02,3,5
8592,201203,14,MIC,D.F,09.14,08.36,4,7
8593,201203,11,DER,D.F,08.12,08.61,1,1
8594,201203,9,DER,N.L,09.34,08.74,0,1
8595,201203,11,ECO,B.C,09.80,08.24,3,4
8596,201203,11,DER,D.F,09.02,08.85,2,1
8597,201203,9,IND,D.F,09.24,09.06,0,0
8598,201203,11,DER,CHI,09.80,08.87,0,0
8599,201203,12,ECO,D.F,8.3,07.15,8,3
8600,201301,10,NEG,ZZZ,09.20,07.74,2,2
8601,201203,10,R.I,D.F,08.86,08.40,3,1
8602,201203,11,R.I,EME,08.17,07.68,5,2
8603,201203,12,MCT,D.F,9.45,08.26,0,8
8604,201203,13,ACT,VER,08.50,07.30,14,2
8605,201203,12,R.I,SLP,8.54,07.87,7,4
8606,201203,12,CEF,D.F,08.73,08.34,2,10
8607,201203,9,DER,VER,08.70,08.31,4,1
8608,201203,11,ECO,AGS,09.52,08.52,3,5
8609,201203,10,R.I,EME,08.94,08.23,2,2
8610,201203,12,CPL,D.F,8.40,07.50,8,2
8611,201203,14,CPL,D.F,08.31,07.91,8,4
8612,201203,11,DER,D.F,08.80,08.56,1,7
8613,201203,14,ACT,D.F,08.50,07.26,18,5
8614,201203,11,DFI,EME,08.50,07.49,5,1
8615,201203,13,DER,MOR,08.81,08.43,4,7
8616,201301,10,CPL,D.F,8.27,08.15,4,0
8617,201203,15,R.I,JAL,07.86,07.50,5,1
8618,201203,11,NEG,EME,08.65,08.00,4,1
8619,201203,10,ECO,EME,9.7,08.65,0,0
8620,201203,11,DER,SLP,07.83,07.35,8,2
8621,201301,9,DER,D.F,08.62,09.00,0,1
8622,201203,10,COM,EME,07.83,07.66,7,1
8623,201301,11,R.I,D.F,09.35,09.15,0,2
8624,201203,11,DFI,SIN,08.54,07.87,5,4
8625,201303,12,DER,D.F,07.73,08.87,1,3
8626,201203,10,R.I,D.F,08.30,08.15,3,1
8627,201203,15,ECO,D.F,08.02,07.15,11,11
8628,201301,14,ECO,HGO,09.00,07.20,4,3
8629,201203,9,DFI,PUE,08.83,07.60,2,2
8630,201203,15,ECO,VER,09.50,07.56,12,5
8631,201203,12,ADM,D.F,08.37,07.77,10,1
8632,201203,10,IND,D.F,08.83,08.09,3,3
8633,201203,13,ADM,SON,08.06,07.36,7,7
8634,201203,10,ECO,D.F,09.12,08.65,1,1
8635,201203,12,CPL,D.F,07.83,07.80,10,2
8636,201203,10,R.I,D.F,08.53,08.11,3,8
8637,201203,13,IND,D.F,08.83,07.79,5,6
8638,201203,12,CPL,EME,08.96,08.40,6,6
8639,201203,10,R.I,D.F,08.30,07.60,5,4
8640,201203,10,R.I,EME,09.06,08.40,0,0
8641,201203,10,ECO,COA,09.66,08.52,1,2
8642,201203,12,ECO,D.F,08.23,07.59,7,3
8643,201203,13,DER,D.F,8.33,07.94,7,5
8644,201203,12,ECO,VER,09.90,09.17,0,8
8645,201203,10,ADM,D.F,9.0,08.13,3,3
8646,201203,12,DER,D.F,8.35,08.87,1,0
8647,201301,13,ECO,PUE,08.46,08.46,4,18
8648,201203,14,ACT,D.F,07.79,07.11,14,9
8649,201203,10,IND,D.F,08.86,07.76,3,1
8650,201203,9,ECO,D.F,9.43,09.50,0,3
8651,201203,10,ADM,ZZZ,8.92,08.30,1,3
8652,201203,10,ACT,D.F,09.20,07.83,1,6
8653,201203,15,ADM,HGO,08.88,07.94,4,7
8654,201301,12,COM,D.F,08.40,08.32,4,4
8655,201301,14,M.A,D.F,07.14,07.47,12,4
8656,201301,12,EDE,ZZZ,09.67,09.21,0,0
8657,201203,14,DER,ZAC,08.49,07.43,10,4
8658,201203,8,ECO,D.F,9.1,08.98,1,0
8659,201203,10,ADM,D.F,06.91,07.42,6,4
8660,201203,11,M.A,D.F,09.06,07.49,6,8
8661,201203,9,DER,B.C,08.90,08.63,2,1
8662,201301,11,CEF,D.F,07.35,07.65,9,3
8663,201301,11,DER,VER,08.50,08.41,2,3
8664,201301,11,DER,D.F,09.10,08.87,0,5
8665,201303,10,ECO,EME,09.00,08.74,2,3
8666,201303,11,ECO,D.F,09.55,07.48,7,3
8667,201303,8,M.A,D.F,9.86,08.49,0,0
8668,201303,12,ECO,D.F,7.9,06.89,11,0
8669,201303,11,R.I,EME,09.15,08.04,1,2
8670,201303,10,ECO,EME,09.90,08.52,1,2
8671,201303,11,DFI,EME,09.31,07.21,2,1
8672,201303,9,ECO,D.F,07.25,08.09,2,3
8673,201303,8,DFI,YUC,09.80,08.94,0,0
8674,201301,14,DER,QRO,07.33,08.38,9,6
8675,201301,14,ADM,EME,07.05,06.91,11,6
8676,201301,10,AII,D.F,9.62,09.06,1,3
8677,201303,10,CEF,EME,08.70,07.66,3,1
8678,201301,10,ECO,MOR,08.92,07.72,3,2
8679,201301,10,ACM,D.F,9.32,08.60,0,1
8680,201303,11,ECO,EME,7.9,08.17,5,5
8681,201303,10,ECO,D.F,08.45,07.85,2,2
8682,201301,10,CPL,D.F,08.04,08.22,5,2
8683,201303,10,ADM,EME,8.5,08.47,1,4
8684,201301,11,IND,D.F,07.28,07.55,3,3
8685,201301,14,CEF,COL,08.90,08.09,2,6
8686,201301,11,MCT,D.F,08.10,08.89,0,3
8687,201303,9,ECO,D.F,9.81,08.41,0,2
8688,201303,12,ECO,D.F,8.97,08.00,6,4
8689,201303,8,CEF,MOR,09.70,08.72,0,0
8690,201303,12,CEF,D.F,8.69,07.36,13,3
8691,201303,12,NEG,D.F,8.93,07.55,11,2
8692,201401,12,R.I,D.F,8.97,08.20,5,9
8693,201303,8,ACT,D.F,8.77,08.47,0,0
8694,201303,10,ECO,D.F,8.7,08.30,0,1
8695,201303,10,ECO,D.F,09.60,08.43,2,2
8696,201303,10,ECO,D.F,08.10,08.20,2,2
8697,201301,11,CPL,,08.00,08.00,1,5
8698,201303,10,ECO,D.F,7.93,07.93,5,1
8699,201303,9,ACT,D.F,08.93,09.23,0,1
